CustomerID,Recency,Frequency,Monetary,prediction
15253.0,17,5,918.1999999999999,2
15471.0,3,1,454.47999999999996,1
13634.0,34,5,1547.3600000000004,2
17320.0,101,3,1200.6200000000001,1
17031.0,12,2,380.35,1
17193.0,36,7,1498.4199999999998,2
15669.0,41,4,681.46,1
17262.0,53,5,1253.3600000000001,2
12471.0,3,27,17371.7,2
16985.0,18,10,5464.119999999999,2
18196.0,96,2,684.9499999999999,1
15303.0,291,1,542.1200000000001,0
14816.0,198,1,21.85,0
13259.0,62,1,283.18,1
13617.0,41,3,544.1800000000001,1
12639.0,239,1,366.09999999999997,0
13023.0,65,2,599.9000000000001,1
15608.0,29,4,1093.6799999999998,2
18001.0,13,2,398.17999999999995,1
18282.0,8,2,178.05,1
16659.0,190,1,39.12,0
18167.0,24,3,1384.8600000000001,1
12583.0,3,15,6472.289999999999,2
18077.0,9,11,2584.41,2
15584.0,24,4,704.2099999999999,1
17555.0,20,2,477.42999999999995,1
18200.0,107,1,149.96999999999997,1
13809.0,306,1,155.05,0
15705.0,202,1,143.1,0
13515.0,73,4,891.12,1
14529.0,61,3,575.97,1
15411.0,27,4,1344.37,2
12700.0,8,4,4523.110000000001,2
12562.0,9,7,3250.1400000000003,2
14145.0,47,4,3742.2,2
15291.0,26,13,4227.3,2
13629.0,24,11,5715.360000000001,2
16531.0,23,7,1205.8899999999999,2
14805.0,16,4,546.4,1
16402.0,265,2,293.45,0
13603.0,27,1,161.87,1
14934.0,82,2,1873.99,1
17886.0,32,3,835.3799999999999,1
14141.0,3,4,915.1300000000001,2
12365.0,292,1,320.69,0
16201.0,4,4,1858.9099999999999,2
13037.0,139,3,881.0700000000002,1
15402.0,149,2,536.05,1
17358.0,304,2,360.81000000000006,0
14282.0,4,15,3672.7199999999993,2
17211.0,27,8,2258.26,2
13417.0,5,2,640.8299999999999,1
17693.0,138,1,194.71,1
12379.0,82,2,777.24,1
14851.0,24,2,511.34999999999997,1
12437.0,2,18,4447.41,2
18092.0,3,11,7778.26,2
14067.0,64,2,355.75,1
12842.0,71,2,1053.99,1
12802.0,187,1,397.58000000000004,0
16423.0,25,1,346.12,1
13297.0,8,4,2089.8499999999995,2
12673.0,6,2,574.52,1
16581.0,183,1,101.28,0
17737.0,10,2,168.24,1
13384.0,31,7,3686.3500000000004,2
14800.0,48,12,4215.6900000000005,2
13034.0,55,2,642.77,1
14060.0,5,19,5895.620000000001,2
13949.0,3,6,2390.2,2
13842.0,59,9,3228.0699999999997,2
16434.0,30,7,1511.8,2
16127.0,40,1,656.2499999999999,1
17765.0,159,3,367.63,1
16365.0,18,9,1506.52,2
17764.0,51,2,754.88,1
17502.0,10,4,689.1,1
13083.0,5,2,286.8,1
17949.0,8,16,8961.869999999999,2
16779.0,3,22,10611.720000000001,2
16814.0,15,21,6416.699999999999,2
13808.0,6,5,1683.1999999999998,2
13471.0,2,4,2467.9400000000005,2
13081.0,12,11,28197.080000000005,2
13995.0,16,5,1393.69,2
13899.0,17,2,388.52,1
14972.0,129,1,114.77,1
15690.0,5,2,226.07999999999998,1
16473.0,165,3,316.11,1
14710.0,15,4,598.88,1
18219.0,3,10,1994.77,2
14397.0,3,19,2509.2799999999997,2
16156.0,9,9,3028.2400000000002,2
13369.0,366,1,258.28000000000003,0
16033.0,6,20,8668.36,2
13183.0,8,9,3957.78,2
13856.0,169,3,294.9,0
17870.0,3,11,1516.12,2
12637.0,68,8,5715.05,2
15125.0,26,15,10756.84,2
17595.0,13,2,386.69000000000005,1
16477.0,64,7,2494.46,2
17311.0,79,2,1190.0,1
12461.0,155,1,622.3199999999999,1
14093.0,13,1,427.02000000000004,1
16620.0,4,2,178.95999999999998,1
13089.0,3,94,55346.350000000006,2
16170.0,51,6,1801.54,2
12854.0,79,3,1316.25,1
14585.0,51,1,157.04999999999998,1
15230.0,240,2,429.6,0
17218.0,5,10,1951.97,2
16509.0,297,1,346.75,0
13040.0,9,2,676.99,1
14121.0,4,4,2695.5,2
17442.0,37,6,2216.66,2
15339.0,67,2,561.91,1
13403.0,18,1,75.0,1
13368.0,257,2,539.5,0
16354.0,64,2,395.8,1
14082.0,365,1,182.25,0
16497.0,50,6,2897.8900000000003,2
17569.0,333,1,344.14000000000004,0
13720.0,117,4,705.7,1
17686.0,8,7,5705.560000000001,2
13301.0,104,4,617.61,1
14655.0,9,4,1932.23,2
16015.0,4,3,685.51,1
15671.0,19,7,2585.3700000000003,2
13931.0,96,2,1237.53,1
17158.0,33,3,1266.97,1
17418.0,43,2,458.9,1
17855.0,373,1,208.97,0
17858.0,6,10,3426.76,2
16332.0,29,7,1582.6799999999998,2
14493.0,8,5,2343.29,2
12421.0,16,4,639.04,1
14342.0,22,4,668.56,1
14257.0,65,5,2814.17,2
14491.0,176,2,340.92999999999995,0
13767.0,3,37,15389.960000000003,2
17930.0,36,5,1394.88,2
17204.0,176,4,1462.8600000000001,2
17313.0,32,1,2328.84,1
13485.0,234,1,454.24,0
14801.0,62,1,187.67000000000002,1
14000.0,212,1,500.29999999999995,0
17232.0,3,2,417.77,1
14184.0,67,1,452.88999999999993,1
17703.0,36,3,798.74,1
14386.0,297,1,142.4,0
15463.0,30,1,119.3,1
16105.0,249,1,336.96000000000004,0
15261.0,136,1,245.7,1
15424.0,255,2,318.29999999999995,0
14865.0,8,2,43.08,1
14140.0,4,2,925.9300000000001,1
12726.0,29,7,2374.62,2
15865.0,41,3,794.98,1
15277.0,47,1,255.9,1
16728.0,47,4,1042.58,2
14297.0,18,4,1305.33,2
17760.0,22,2,287.59000000000003,1
14856.0,37,3,1290.53,1
12380.0,22,4,2278.11,2
17468.0,11,2,137.0,1
16140.0,66,2,542.3000000000001,1
15615.0,11,23,10399.74,2
15238.0,30,3,933.31,1
13048.0,15,4,1819.4099999999999,2
12722.0,86,4,907.27,1
16528.0,4,1,244.41000000000003,1
15618.0,33,4,776.85,1
16241.0,10,13,2585.37,2
16654.0,142,4,562.81,1
13890.0,2,10,1883.81,2
17469.0,17,5,1870.97,2
14720.0,6,3,612.96,1
17061.0,74,11,5216.28,2
12984.0,19,1,97.5,1
13298.0,2,1,360.0,1
17747.0,113,1,71.4,1
13340.0,46,7,9522.240000000002,2
17936.0,6,1,380.13,1
16869.0,23,4,800.2199999999999,1
12536.0,60,1,4077.02,1
16682.0,5,5,958.8799999999999,2
14639.0,53,6,2848.8900000000003,2
15716.0,146,4,1101.1100000000001,1
12567.0,23,10,8205.130000000001,2
16776.0,61,1,368.5,1
12923.0,65,1,172.82000000000002,1
14735.0,4,31,6050.689999999999,2
17282.0,131,3,1040.23,1
14631.0,51,3,1002.42,1
12849.0,32,2,1010.29,1
14101.0,74,6,2885.99,2
12638.0,34,1,511.69,1
14548.0,151,2,652.8,1
13247.0,18,4,501.12,1
14878.0,13,9,1476.09,2
17579.0,5,3,448.9,1
16607.0,18,13,2776.43,2
14409.0,72,6,1901.1000000000001,2
15434.0,9,5,1041.4800000000002,2
15861.0,13,7,2966.38,2
15292.0,202,1,162.44,0
13523.0,34,5,3452.4300000000003,2
14146.0,9,5,4089.2999999999993,2
16804.0,24,3,536.99,1
16701.0,9,13,5029.9,2
15969.0,3,3,582.9,1
15581.0,157,10,717.43,2
14947.0,73,2,275.82,1
16943.0,212,3,800.7800000000001,0
13138.0,23,6,962.3900000000001,2
17371.0,18,3,418.40000000000003,1
12834.0,283,1,312.38000000000005,0
14434.0,22,6,1372.7999999999997,2
15739.0,67,1,343.52,1
14341.0,46,8,2162.42,2
17836.0,48,1,110.21000000000001,1
17361.0,50,3,488.2,1
15227.0,37,5,1083.8,2
13486.0,79,3,1117.85,1
18073.0,115,12,2069.9,2
15764.0,89,6,3101.22,2
17905.0,157,3,597.79,1
17430.0,33,2,261.20000000000005,1
17301.0,22,1,161.91000000000003,1
14501.0,184,2,251.21,0
13837.0,212,2,266.59000000000003,0
13599.0,2,21,5020.950000000001,2
13224.0,61,2,2100.2700000000004,1
13001.0,5,13,8693.85,2
12668.0,12,4,3163.4700000000003,2
12948.0,17,7,2064.9500000000003,2
14757.0,76,1,420.5,1
17561.0,20,1,163.79000000000002,1
16982.0,61,1,384.06,1
17432.0,19,2,365.76,1
17802.0,83,3,1285.0400000000002,1
12957.0,10,8,3997.71,2
18040.0,20,2,357.2,1
12701.0,80,2,683.8900000000001,1
17924.0,12,7,2962.5,2
12823.0,75,5,1759.5,2
16928.0,81,17,2782.8,2
17420.0,51,3,546.98,1
18171.0,59,5,1164.5099999999998,2
17422.0,17,6,1881.29,2
15133.0,128,3,966.3400000000001,1
14019.0,47,3,1369.77,1
12624.0,107,2,569.13,1
15925.0,195,1,207.15,0
17692.0,128,4,733.5,1
14870.0,262,1,327.25,0
12794.0,54,2,857.53,1
17725.0,17,11,3413.31,2
14560.0,8,21,2136.9700000000003,2
12920.0,18,1,128.88,1
17362.0,240,2,276.28,0
14385.0,10,3,202.11,1
13845.0,65,1,312.98,1
13815.0,23,4,3487.08,2
17871.0,205,1,147.26,0
14288.0,214,1,426.59999999999997,0
13262.0,264,1,200.29,0
12867.0,27,7,4009.34,2
12685.0,29,6,2561.3999999999996,2
13882.0,3,5,1067.6000000000001,2
17969.0,167,2,228.2,0
15061.0,4,47,37032.380000000005,2
15906.0,20,7,1550.74,2
14217.0,2,17,1969.0800000000002,2
16626.0,1,16,3733.1999999999994,2
18202.0,200,3,1363.0900000000001,0
16103.0,8,6,1429.64,2
14496.0,312,2,538.8100000000001,0
15676.0,19,3,3304.89,2
12488.0,10,3,1070.6,1
18249.0,18,1,81.66,1
15050.0,26,3,1724.1999999999998,2
15942.0,134,1,337.44,1
15270.0,16,7,1436.69,2
16714.0,318,2,864.06,0
17912.0,311,5,310.06,0
16770.0,58,5,717.1500000000001,2
13754.0,152,2,282.6,1
15639.0,135,1,391.42,1
13963.0,309,4,664.5400000000001,0
14502.0,20,11,2380.95,2
17312.0,139,3,644.3,1
13146.0,27,1,228.91,1
15421.0,59,4,950.3600000000001,1
15111.0,30,3,1564.6000000000001,2
15899.0,369,1,56.25,0
14601.0,11,1,213.96000000000004,1
18274.0,31,1,175.92,1
16024.0,13,1,238.43000000000006,1
14286.0,24,3,4628.75,2
15855.0,137,5,712.2399999999999,1
13782.0,13,6,908.8600000000001,2
13662.0,86,3,813.46,1
14859.0,13,4,1336.79,2
13268.0,18,11,3087.72,2
16303.0,26,3,5191.13,2
15030.0,72,2,518.28,1
18283.0,4,16,2029.5800000000004,2
17806.0,12,1,527.8,1
15314.0,200,1,325.69,0
14738.0,43,7,1289.9399999999998,2
16899.0,8,6,1271.06,2
16642.0,5,2,681.49,1
14898.0,24,6,1034.97,2
13742.0,17,12,2974.27,2
14530.0,26,6,2713.41,2
13527.0,34,7,2209.33,2
17937.0,9,7,4301.22,2
17323.0,16,7,905.3800000000001,2
17457.0,127,4,1370.5,2
17082.0,34,2,1735.61,1
13904.0,38,2,332.64,1
15127.0,66,1,406.53,1
14844.0,64,4,2831.8100000000004,2
14937.0,57,3,1621.88,2
15523.0,85,1,412.01,1
15795.0,150,1,552.3199999999999,1
16409.0,37,5,2022.98,2
17931.0,135,2,408.36,1
14772.0,113,1,139.26,1
13972.0,71,2,185.5,1
14682.0,188,2,52.0,0
14102.0,6,5,1105.8799999999999,2
16809.0,24,5,914.69,2
12454.0,57,1,2500.8399999999997,1
17580.0,253,3,215.72,0
18034.0,22,2,411.21,1
14413.0,363,1,121.05000000000001,0
12408.0,33,5,2511.09,2
15504.0,82,1,52.83,1
12498.0,22,3,349.7,1
16808.0,100,2,288.42,1
16952.0,110,2,167.60999999999999,1
16989.0,8,6,503.25,2
17616.0,174,2,244.79999999999998,0
13079.0,5,5,220.10000000000002,1
16998.0,150,4,295.0,1
16766.0,274,2,1145.6,0
13948.0,361,1,102.0,0
15827.0,74,14,1836.0900000000001,2
15987.0,13,6,1079.43,2
17365.0,13,8,4674.49,2
13806.0,64,1,256.38,1
16892.0,2,5,451.24,1
12836.0,60,4,2440.86,2
16669.0,24,2,1332.96,1
16279.0,22,3,1502.7800000000002,2
14125.0,11,3,2661.7300000000005,2
14621.0,2,5,1737.51,2
13261.0,269,2,944.1,0
14292.0,8,9,4838.030000000001,2
17146.0,106,3,579.7800000000001,1
12526.0,1,3,1172.6599999999999,1
13989.0,66,2,1029.92,1
15939.0,90,13,5045.210000000001,2
15410.0,85,8,3450.84,2
16175.0,95,4,1037.5900000000001,1
13035.0,74,2,921.88,1
14525.0,20,9,4098.89,2
16203.0,59,4,592.9,1
14723.0,11,6,1099.35,2
15450.0,31,1,429.84000000000003,1
16904.0,5,15,3573.85,2
16066.0,17,5,1412.8000000000002,2
15134.0,15,8,1369.75,2
14403.0,131,4,1475.81,2
16230.0,190,2,542.03,0
13147.0,11,4,712.8000000000001,1
14291.0,2,11,3851.3500000000004,2
17444.0,152,2,2326.12,1
14584.0,170,4,967.9300000000001,1
14031.0,8,17,12308.78,2
14287.0,9,2,159.35,1
14820.0,22,4,507.29,1
14903.0,22,5,2733.01,2
16224.0,58,4,1282.5,2
14416.0,23,2,490.22,1
13059.0,250,1,183.4,0
16099.0,51,3,731.9000000000001,1
15252.0,37,2,740.78,1
17663.0,26,7,1726.0099999999998,2
14470.0,12,2,411.19000000000005,1
12902.0,265,1,104.78,0
13500.0,24,3,1166.77,1
13576.0,11,18,6678.880000000001,2
14794.0,3,6,1227.5,2
14110.0,4,12,5683.15,2
14419.0,11,6,1051.79,2
14080.0,33,1,45.599999999999994,1
14960.0,9,2,221.26999999999998,1
14240.0,31,2,890.3400000000001,1
13198.0,11,6,3313.9,2
15762.0,66,2,549.85,1
14451.0,61,2,643.9000000000001,1
16519.0,26,2,215.07999999999998,1
12754.0,236,3,427.38,0
18095.0,313,2,580.05,0
12640.0,24,3,960.6799999999998,1
12753.0,23,6,20649.870000000003,2
12994.0,5,3,974.42,1
15058.0,26,11,2032.74,2
12484.0,36,4,3934.76,2
17107.0,34,6,10401.66,2
16711.0,4,5,1620.79,2
15214.0,2,8,1656.69,2
14623.0,33,5,885.02,2
15181.0,67,3,689.48,1
15107.0,312,6,319.5,0
17114.0,6,8,784.1700000000001,2
17696.0,39,8,2285.7100000000005,2
14868.0,4,8,2937.64,2
13959.0,80,3,594.04,1
17348.0,15,5,1131.97,2
16369.0,19,3,1545.03,2
13408.0,2,62,26409.079999999994,2
16395.0,61,5,1460.78,2
14375.0,186,1,229.48000000000002,0
17630.0,170,2,431.74999999999994,0
12798.0,171,1,69.12,0
13313.0,23,5,1555.32,2
13230.0,5,14,2631.7,2
17590.0,3,3,1419.45,2
14432.0,10,6,2210.76,2
16235.0,41,5,827.41,2
14978.0,73,5,1921.37,2
14837.0,90,4,1636.3000000000002,2
17047.0,86,3,1100.9,1
13462.0,253,1,151.5,0
15334.0,157,3,350.82000000000005,1
16379.0,5,4,2157.4,2
13726.0,39,2,1059.02,1
13761.0,51,2,1070.6499999999999,1
12457.0,67,6,1907.63,2
16872.0,78,3,148.83,1
12955.0,2,11,4742.76,2
15150.0,18,10,5227.48,2
17581.0,1,24,10601.34,2
13647.0,10,4,1648.1200000000001,2
15628.0,5,9,2870.2400000000007,2
13184.0,15,10,1622.3500000000004,2
14866.0,11,10,9371.34,2
17205.0,54,1,251.6,1
14651.0,68,2,599.0,1
12651.0,335,1,114.0,0
15918.0,191,2,334.23,0
14520.0,2,2,270.6,1
16880.0,31,7,1491.4300000000003,2
13694.0,4,48,40716.219999999994,2
12435.0,80,2,7120.450000000001,2
16147.0,134,1,375.0,1
18037.0,155,6,50.07,0
16422.0,18,50,25042.12,2
13082.0,127,9,1963.96,2
12458.0,72,2,787.4000000000001,1
14377.0,192,2,561.1500000000001,0
17829.0,299,1,889.2399999999999,0
14924.0,246,1,185.05,0
12603.0,22,1,613.1999999999999,1
17652.0,26,12,4795.210000000001,2
12881.0,276,1,103.0,0
16143.0,4,6,2174.9399999999996,2
16516.0,31,1,101.69999999999999,1
15570.0,8,12,4052.03,2
12518.0,1,5,1840.8899999999999,2
14305.0,72,3,1839.4,2
15916.0,17,8,1478.5300000000002,2
12912.0,3,5,1662.3000000000002,2
12710.0,97,3,1023.0200000000001,1
13708.0,272,1,285.33,0
15400.0,93,5,716.2,1
17173.0,6,8,3766.6000000000004,2
12999.0,197,3,455.88,0
12939.0,65,8,5921.52,2
15679.0,25,4,739.9000000000001,1
15379.0,170,7,3684.17,2
15007.0,160,1,156.91,0
13162.0,123,4,1660.9299999999998,2
14057.0,24,16,5825.0199999999995,2
14159.0,20,11,4537.049999999999,2
18094.0,82,6,2384.3,2
15021.0,9,9,1845.78,2
12506.0,233,1,73.5,0
12743.0,135,2,522.99,1
12831.0,263,1,215.05,0
17334.0,303,2,307.02000000000004,0
12845.0,268,3,145.29,0
17534.0,54,1,223.35999999999999,1
16866.0,141,3,207.73999999999998,1
13880.0,22,13,3185.87,2
16284.0,32,2,812.68,1
18179.0,10,6,1732.69,2
17265.0,139,2,549.6300000000001,1
13807.0,368,1,112.6,0
17908.0,374,1,229.14999999999998,0
14234.0,23,4,741.81,1
13656.0,165,2,356.61,0
14740.0,198,3,1380.4099999999999,0
15673.0,89,4,2692.33,2
16287.0,170,1,125.22,0
17572.0,72,4,226.75000000000003,1
14562.0,4,18,4926.87,2
15601.0,12,14,6762.000000000002,2
16316.0,65,8,2316.69,2
17935.0,139,2,145.79,1
15804.0,1,13,3906.6499999999996,2
17625.0,19,4,2014.64,2
14716.0,44,2,264.19,1
14569.0,2,1,227.39000000000001,1
17724.0,72,3,1033.0,1
14709.0,16,13,4921.04,2
17463.0,17,5,1859.2100000000003,2
16552.0,243,2,379.73,0
16523.0,2,21,9332.43,2
18116.0,68,8,1399.0300000000002,2
15986.0,31,1,168.11999999999998,1
17426.0,9,6,4661.96,2
16764.0,4,13,2790.9500000000003,2
16172.0,96,5,1140.21,2
17126.0,153,5,968.21,2
14346.0,121,2,932.02,1
13032.0,53,2,1010.1800000000001,1
16933.0,2,2,562.87,1
12827.0,6,3,430.15,1
12882.0,10,2,1463.04,1
17075.0,18,4,814.1700000000001,1
15483.0,162,4,207.39000000000001,1
15508.0,190,6,1000.27,2
16960.0,39,3,507.05,1
18161.0,16,5,1618.69,2
13876.0,64,1,122.69999999999999,1
12500.0,50,9,2072.0299999999997,2
16363.0,54,1,109.36000000000001,1
16245.0,24,3,1359.4699999999998,1
14373.0,359,1,51.599999999999994,0
12381.0,5,5,1485.31,2
14030.0,19,8,1782.19,2
13341.0,261,1,758.9000000000001,0
17230.0,265,8,3621.4599999999996,2
12877.0,4,12,1522.3399999999997,2
15018.0,39,3,428.76,1
14462.0,67,11,1961.7299999999998,2
16657.0,10,4,858.1100000000001,1
16115.0,10,8,1660.88,2
15955.0,25,14,4416.259999999999,2
15933.0,22,3,1102.9,1
16261.0,18,4,712.5900000000001,1
17491.0,2,10,3185.79,2
14995.0,39,2,231.98000000000002,1
18183.0,228,2,632.07,0
16690.0,73,2,208.63,1
14554.0,11,4,2254.54,2
14608.0,5,4,1785.15,2
16949.0,4,6,758.3899999999999,2
13579.0,15,2,467.0400000000001,1
13787.0,76,2,284.15000000000003,1
13078.0,4,26,11509.100000000002,2
16479.0,11,2,300.83,1
15907.0,4,3,875.6200000000001,1
15640.0,5,15,11884.9,2
14227.0,27,10,3350.96,2
15164.0,69,3,824.5799999999999,1
16463.0,22,4,1413.04,2
15517.0,234,1,265.34999999999997,0
12507.0,135,3,434.40999999999997,1
13140.0,109,3,422.47,1
15812.0,108,5,1611.33,2
16008.0,24,3,478.78,1
12915.0,149,2,363.65,1
13050.0,15,17,5774.11,2
12936.0,18,4,1063.9,2
17290.0,4,2,501.49000000000007,1
17377.0,24,20,4058.3199999999997,2
15727.0,17,7,4659.06,2
14071.0,4,8,1400.4599999999998,2
17069.0,29,9,2692.75,2
17376.0,71,2,203.2,1
16462.0,74,3,136.0,1
15787.0,27,3,931.17,1
14653.0,2,7,1924.3700000000001,2
17164.0,33,7,2451.3999999999996,2
18108.0,255,1,271.0,0
18213.0,237,1,232.48,0
15219.0,177,1,305.75,0
17388.0,78,2,151.18,1
13098.0,2,28,27242.899999999994,2
18241.0,10,17,2073.09,2
15998.0,37,5,3029.37,2
16745.0,87,17,7120.219999999999,2
17795.0,180,2,319.04,0
15533.0,20,3,771.0999999999999,1
15408.0,265,1,234.28,0
17685.0,17,7,3148.99,2
14107.0,52,7,2703.23,2
17109.0,30,6,879.3899999999999,2
13470.0,100,2,165.0,1
17835.0,3,3,342.24,1
14020.0,17,2,642.8,1
13282.0,19,3,1132.14,1
15220.0,52,6,1748.96,2
13118.0,20,5,1172.81,2
13299.0,269,1,142.5,0
13631.0,100,11,3070.42,2
16984.0,89,2,4373.82,2
17133.0,16,6,2516.2400000000002,2
16652.0,59,7,6258.450000000001,2
15882.0,199,4,514.0799999999999,0
12684.0,8,6,2017.23,2
15033.0,5,10,2509.33,2
13043.0,274,1,516.4200000000001,0
13030.0,12,2,695.8900000000001,1
15965.0,18,4,808.87,1
15381.0,269,1,282.3,0
14472.0,104,8,1784.87,2
14647.0,202,1,236.04,0
14139.0,47,1,415.82,1
15528.0,255,1,229.33,0
13951.0,177,3,651.65,1
13189.0,19,2,222.59999999999997,1
13960.0,22,2,230.22,1
16545.0,165,1,339.3,0
13969.0,8,18,8709.75,2
14696.0,5,7,2069.61,2
14180.0,11,25,4170.67,2
12757.0,16,8,3995.83,2
16771.0,34,5,2242.6099999999997,2
13103.0,40,1,243.94,1
12812.0,45,1,229.64,1
16807.0,143,3,1106.5900000000001,1
13365.0,34,2,2157.5699999999997,1
12434.0,85,2,806.14,1
17460.0,95,6,622.4300000000001,2
13831.0,17,6,1872.05,2
12947.0,144,6,1430.01,2
13090.0,9,13,8744.27,2
17920.0,5,17,3869.0299999999997,2
15319.0,284,1,204.5,0
12971.0,4,86,10330.639999999998,2
16877.0,13,6,825.3000000000001,2
17084.0,36,2,2747.99,2
16123.0,52,1,307.78,1
12785.0,365,1,239.0,0
15129.0,51,11,3326.7700000000004,2
14390.0,11,9,4591.1,2
16882.0,67,3,705.12,1
17827.0,6,5,1987.1399999999999,2
13826.0,177,1,189.50000000000003,0
15066.0,54,1,893.59,1
15415.0,314,1,559.61,0
15543.0,289,1,127.86,0
16848.0,53,1,281.41999999999996,1
16083.0,101,2,1308.5,1
14916.0,71,4,1253.02,2
16668.0,16,6,306.71999999999997,1
14744.0,17,7,1084.9799999999998,2
13690.0,60,1,172.25,1
18261.0,44,2,324.24,1
16185.0,17,2,529.41,1
14796.0,2,17,7966.630000000001,2
12360.0,53,3,2200.3599999999997,2
17512.0,29,9,2073.9500000000003,2
17682.0,11,6,2458.38,2
14364.0,109,8,3712.7900000000004,2
15344.0,1,3,563.94,1
18193.0,166,1,243.76000000000002,0
14245.0,220,2,1693.4499999999998,0
17297.0,18,1,127.8,1
17646.0,220,3,1008.3900000000001,0
15187.0,2,15,4697.379999999999,2
17237.0,12,2,314.69,1
14699.0,215,1,109.13000000000001,0
16681.0,73,6,1770.34,2
13220.0,79,4,819.2900000000001,1
14299.0,9,9,3814.0899999999997,2
14229.0,52,3,1547.1999999999998,2
16715.0,79,1,199.71999999999997,1
12564.0,262,1,352.05000000000007,0
12652.0,332,1,793.98,0
13265.0,54,5,1822.7600000000002,2
15712.0,10,5,1072.3600000000001,2
13028.0,23,2,661.3199999999999,1
15374.0,129,1,168.0,1
